review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R312JF9RJFG6NH,B0BYPFNW6T,"4.0 out of 5 stars A few complaints, but would buy again",John Butler,4,"The good: Sound quality seems good to me, but I'm not an expert. Fit is good in a way that balances comfort and security for me. Battery life seems OK, but I haven't pushed it.The bad. Insanely tricky to get it to pair with my second device, a Win 10 laptop. Took hours of research after Sony instructions were all wrong. Inexcusable. Made of slippery plastic, so easy to drop when moving from case to ears. Button control is so complex it would require a lot of motivation to learn it, fortunately not needed.","Reviewed in the United States May 9, 2024",AHAVUCBTLOCVFSGMXNVHHDFRMZDQ,1,6,Color: Black
R2EDDXSR09R97S,B0BYPFNW6T,5.0 out of 5 stars The SOUND is great,Ginny Let's shop,5,We really liked the fit of these buds. We have small ears and they fit perfectlyThey are great for noise cancellation. My husband mows with them on and easy to use for callsLasting battery lifeHe drops the buds and they have been good qualityConnect great with iphone and my samsung.,"Reviewed in the United States September 4, 2024",AENPXVC6MXIWRWNKX5SLDFHF2AXA,1,0,Color: Black
R1BK55UNS6YUGH,B0BYPFNW6T,1.0 out of 5 stars Quality and Warranty Concerns,Family,1,"This is an update. So, I have started the warranty process with Sony. Here is how it works. After I called Sony, I had to call them twice to get them to send me an email so I could respond with the information they requested. After I sent all the information in, I had to call them three more times to actually get the email so that I could return the product. After I mailed the product in, I got an email stating that they had received the product and it was being reviewed. A few hours later, I got another email stating they had reviewed the product, and they were going to replace them. The replacement was then mailed out 5 to 7 days later. It then took another week to get to me. So the total time for the warranty exchange with Sony was over a month. It also took multiple phone calls, extended wait time, and lots of time on hold. I know Sony makes reasonably good products. Especially at their highest end. Their lowest end tends to be garbage. The main problem is, they're customer service is also garbage. I think it can do much better with a different brand.I like the fit and how this system works. It is easy to turn on and off noise cancelation. When the noise cancelation is working well, it is very good. The right side started malfunction about 5 weeks after purchase. The seller does not help with this. I am trying to navigate through Sony for a warranty replacemet.","Reviewed in the United States July 22, 2024",AG2CKXBIFWGIHL4FNAYWS3IFTKBQ,1,0,Color: Black
R1MGV1XOWJJUS5,B0BYPFNW6T,"3.0 out of 5 stars Decent Sound, ANC Not For Airplanes",Artie Deco,3,"These are not bad. They fit my ears well. They are reasonably loud, but they won't be overpowering.The frequency response is pretty good. The associated phone app gives you some equalizer control that helps, too.There is some configurability for the buttons. Not completely customizable, as the actions are grouped across numbers of clicks (e.g. 1: pause, 2: next track, 3: previous track are a group). But I like the defaults, anyway.I also like the tactile buttons. You rarely accidentally push them while adjusting the buds, unlike touch buttons. There is definitely a significant delay for them to respond (I'm guessing a lot of this is waiting to see how many clicks you're going to do to determine which action to take), so the actual mechanical click lets you know you've pressed them.They did not hurt at all, even on 9-10 hr flights.And the battery life so far is crazy good. With ANC enabled, they were still about 15% after use for those entire long flights. Without ANC, they were like 80%! (That'll likely change with age.)But, the ANC is not useful for me. I bought these for airplane travel. A very old set of ANC headphones did wonderfully eliminating the airplane noise. These, not so much. They physically seal well, so they block sound pretty well with no ANC enabled. In the airplane, turning on the ANC changes the sound, but seems to trade one you can hear for another at roughly the same volume. On one 9 hr flight, this was a bit preferable. But it didn't make much difference on the other. They also didn't block crying babies better with ANC than without. However, they were plenty loud to drown out that noise with or without ANC.The passthrough mode is functional, but poor quality. It lets though the ambient sound, but it somehow boosts actual noise. Airplanes have air blowing all the time. Without the earbuds, you don't really notice it much. But with these in & turned to the monitor mode, the hiss of the air is very loud. But again, it's still functional for listening, even while being annoying.As mentioned, I bought these for airplane travel. I have Google Pixel Buds that have no ANC. Comparing to these, the seal is better with the Sonys, even though the ANC doesn't do much for airplane noise. And the equalizer allows adjustments that the Google Buds don't. Including the battery life & buttons, I've decided to keep these. But just be aware of the ANC limits.","Reviewed in the United States June 7, 2023",AECD3NAKI2EFV3AV2WSRPK3ZRQFA,1,38,Color: Black
R27R17XFQULDF5,B0BYPFNW6T,5.0 out of 5 stars Great value for the cost,Brian Larson,5,"I've been using these Sony earbuds for a few weeks now and I've been very happy with the purchase. I got them on sale for $88, and at that price they are a great deal. The sound has been great, easy connectivity and control through the app, good battery life and decent for phone calls. The only outstanding question will be durability, but they seem well-built.","Reviewed in the United States August 16, 2024",AFE7O2IBJWQFVQMSGOURANHEEUMA,1,0,Color: Black
R54TAZM3P539,B0BYPFNW6T,5.0 out of 5 stars True ANR Nlise canceling,DD1550,5,"For those of you who want to purchase this product PLEASE READ THIS REVIEW. I'm going to try and make this short and accurate as possible. Many will tell you that the ANR noise reduction is just a bunch of white noise. THIS IS FALSE! This Bluetooth headset has two modes. ANR and a mode that is sort of a surround sound microphone mode. You can toggle between ANR and surround sound microphone mode with a single tap of the left headset button. You will know when you are in ANR mode because it will be very difficult to hear anything you are surrounded by while you have these headphones in your ears. You will also notice the sound of the music you are listening to is very sharp and clear with lots of bass. The surround sound micro phone mode helps you to hear the environment around you. They sort of turn into microphones and amplify surrounding sounds so you can hear them. This is too often misinterpreted as ANR white noise. Often when wearing these, you will get someone walking up to you talking, trying to communicate, but whatever they are saying will be inaudible if in ANR mode. If this happens, tap the left headset button once. This stops ANR mode and you will be able to hear them talking while still hearing music playing. For best results, tap the right headset button, it stops the music or whatever you are listening to. Then tap the left headset to get out of ANR mode so you can hear the person or environment you are in without removing the headphones from your ears. Its a really cool feature to have on these. The battery life is ok. My headphones will stop functioning at about 6.5 hours of use. Which is acceptable for me for the price. If 6.5 hours of use sounds ok for the price you pay for these, then get them. They are a good bluetooth headset for the money and DON'T LET THE REVIEWS WITH MISLEADING INFO BE A DECIDING FACTOR!!","Reviewed in the United States February 11, 2024",AHDOGFOOXLQ6SC2NVWODUFM4QRRA,1,16,Color: Black
R21BHN8NUDOTJ2,B0BYPFNW6T,"4.0 out of 5 stars 9/10, would recomend",Juan Fernando Rojas,4,"- Performance: 10/10 (it's been over a month and I haven't charged the case ever since I got them, it's still at like 60%, they have a VERY long bluetooth range and they haven't given me any major issues)- Sound quality: 9.5/10 (too many EQ options for my taste, it could be a 10/10 for someone else tho)- Comfort: 8/10 (you really need to get them in there but once they are in they won't fall out, plus they have 3 different sized cups. Wearing them for a long time is not uncomfortable at all)- Controls: 9/10 (there's a lot of click commands which makes it kinda hard to remember which earpod to press and how many times but once you get the hang of it, it actually makes it so you basically don't have to take your phone out while using them)- Mic quality: 6/10 (it works kinda fine, but should there be any ammount of noise like cars passing by, wind blowing or anything like that, it makes it so the person on the other end won't understand a thing you say, and they don't really have a good mic sound).I think SONY makes some of the best earpods in the market and they are really not that expensive. My overall experience with them has been awesome.","Reviewed in the United States September 2, 2024",AH3V574BK2Q7ZGWQSTWHHE4LKH2Q,1,1,Color: Black
R13GVCUVFHDZTP,B0BYPFNW6T,"4.0 out of 5 stars Not amazing, but do the job",ClassicalTraining,4,"The noise canceling feature works quite well, the sound quality for music / audiobooks is good. Phone calls are okay. I expected much better based on other reviews. The biggest complaint is that when I'm outside walking and talking on the phone, if a car goes by, apparently it sounds like a fighter jet is flying just above my head. Using these as my walking headphones is a really good way to get people off the phone if they call and interrupt my walk, as it's apparently torture for them. LOL.","Reviewed in the United States August 8, 2024",AFLVKGMUX3VJUFRDXY47ODCBXBTQ,1,1,Color: Black
R20IH1AIQ45MGA,B0BYPFNW6T,"4.0 out of 5 stars Great headphones, good sound quality",Olivia Wagoner,4,"One of the best pairs of headphones I’ve ever had. To me, they have great sound quality and the ability to switch between noise-cancelling options at the press of the button has been great. Some people mentioned trouble with the fit, but that’s not something I had difficulty with. Only problem I noticed is with the detection between “moving” and “stationary” - if you are in a moving car, the headphones have some trouble and will switch between the different noise-cancelling settings. I recently lost one of the ear buds, so I will definitely be purchasing again!","Reviewed in the United States July 24, 2024",AFJAO2QGX57YGWXWVA2ENG27UACQ,1,1,Color: Black
R1QMGR8WHUBKMQ,B0BYPFNW6T,4.0 out of 5 stars Beyond Expectations for Budget Earbuds,Trenton,4,"I can be pretty sensitive to noise, so I've been looking for a good, yet affordable set of noise-cancelling headphones for a while now, but have always been wary of cheaper models. I decided to give these a shot after listening to Sony's C720N's, and so far I've been pleasantly surprised!Noise-Cancelling:What really blew me away was the quality of the noise-cancellation for the price. I didn't have high hopes given that I only paid around $100, but after using these for the past week I've been pretty satisfied with their performance. I would say these earbuds are really good at filtering out lower-end noise, like fans, traffic, and TVs as well as more distant sound. I walked past an industrial AC unit on my way to work the other day and barely heard the thing, especially with music playing. These don't really excel with dealing with higher-end or particularly loud noises like close speech, dogs barking, or sirens, but they do significantly lower the sound, which is incredibly helpful for me. Turning the NC on with music playing is usually enough to block out the majority of offensive noise.Audio:The sound is also really well-balanced right out-of-the-box with good low-end and clear mids and highs unlike the flat or muddy sound you might get with other low-price headphones. Sony's app also allows you to customize your EQ further to get a mix that better suits your preferences, which is really nice. Speaking of the app, you can customize what the buttons on each earbud do through it and toggle the Adaptive Noise-Cancelling setting as well.Comfort:The earbuds themselves are honestly pretty comfortable and fit in my ears snugly. I don't feel them come loose at all as I'm moving about, and I can wear them for hours at a time without much issue. I haven't tried exercising or running with them yet, though. I have been running into a bit of discomfort in my left ear after a couple hours of wear, but I think that may have more to do with the shape of my ear since my right side is fine. I've just been letting the left earbud sit slightly away from the ear for now. which has been helping mitigate any discomfort with out sacrificing any noise-cancellation.Battery-Life:I use my earbuds with noise-cancellation on for at least two-four hours each day. When I'm done using them, they go back into their case to charge. In the week since I bought them, I've only had to charge the case twice. For me, that's not bad at all. The case has an LED indicator to let you know when your charge is getting low, and you can also check it via the app. Charging only takes a couple of hours.All in all, I've been pretty happy with these. I think they're a surprisingly good pair of earbuds for the price. The noise-cancelling of course won't compete for Sony's top-end models, but these do the job and they do it much better than expected.","Reviewed in the United States September 24, 2023",AHQFE3IETHLN5VJGRSROS3ZIEGOA,1,36,Color: Black
R26BGE6T63XO3U,B0BYPFNW6T,4.0 out of 5 stars Unos audífonos equilibrados,Maria Fernanda Alzate Vargas,4,"Son bastante cómodos, no te cansan o tallan, la duración de la bateria es buena y el audio es bastante decente, al nivel de Sony. No les doy 5 estrellas porque los botones no son táctiles y la cancelación de ruido es buena, pero no lo suficiente.","Reviewed in the United States August 13, 2024",AGRHDCAGOJNTE7DUE5TGEQEXE6CA,1,0,Color: Black
R2VRCWRP45OHD4,B0BYPFNW6T,5.0 out of 5 stars Muy buena calidad en el sonido .,William Quinteros,5,"el producto es muy bueno , me gusta que puedo presionar en el izquierdo ya sea para activar o desactivar la opción de cancelación de ruido, el derecho para cambiar de canción o hacer pausa y el sonido es agradable porque siento que no golpea mis oídos .","Reviewed in the United States September 7, 2024",AGABAWVXRPZIZUNMT56Y5O3SZDGA,1,1,Color: Black
R3KV6N8BH63LD1,B0BYPFNW6T,3.0 out of 5 stars Good for 8 month only but great customer service.,Dave Risberg,3,"Update: the below review is the original but I am updating my opinion after speaking with Sony about the problem. They agreed to replace the ear buds free of charge. I hade to send proof of purchase which was easy since it was purchased via Amazon. I also needed the model and serial numders which was more difficult, they are printed with light ink on the bottom of the charger and over the last few months became difficult to read.. Anyway I am very Happy with the customer service, they were very fair.. I am glad because I always liked Sony products and even after this event I will continue to buy them..I bought these ear buds Sony WF-C700N in December 2023. They are no longer charging. I reviewed all problems but nothing will charge them. It’s been 8 months since I got them, the red power light keeps blinking after I charge them. They will not charge. I changed cords and power supply box. Nothing helps.I always like Sony products but this failing after a few months is ridicules.. They should have rented them to me instead of selling them. I will try contacting Sony directly cause Amazon Will Not Help! I'll be glad to reise this eview if the issue gets resolved.","Reviewed in the United States August 16, 2024",AFNHDA3DN5SFXPDIKQ2X3CLJBDQQ,1,1,Color: Black
R1HRYJ56QKKCJK,B0BYPFNW6T,"4.0 out of 5 stars Lasts really long, and stays connected farther away from my PC than my Apple Airpods",David Saia,4,"I also really enjoy the one-click noise canceling feature, for when I'm less concerned about hearing the sounds from my PC and more concerned about not hearing everything else. Only leaving 4 instead of 5 stars because I think it doesn't last quite as long as the number of minutes claimed.--but close enough~","Reviewed in the United States August 4, 2024",AFQ4DYCW5Z3E4HKPC37B6TZOIOIQ,1,0,Color: Black
R3QZDT53U8DI7M,B0BYPFNW6T,5.0 out of 5 stars Buena compra,Rex,5,"En cuestión de audio y batería son geniales, muy cómodos y no se caen. Lo único es que para apagarlo o lo pones en la caja o desde la app. No sé pueden apagar directamente del audífono","Reviewed in the United States September 7, 2024",AGTVRVGETAV7THVSKUEZQ7GXNIUQ,1,0,Color: Black
R3SCK08VLPPMEB,B0BYPFNW6T,"4.0 out of 5 stars Decent sound, good value, crap case",B. Ginkel,4,"They sound good, although there isn't much dynamic range and other premium buds sound way better. Battery life is usable. The buttons are a little weird, you can lay on the side of your head with these in lest the buttons click and unwanted things happen. Lastly, the case, whole usable, it a pretty goofy shape. It's hard to hold, falls out of your pockets, stick out from what ever pocket you have like a dumb lump. Just kind of goofy and they can do better and they probably do for higher cost products. So this is probably punishment for being frugal. Oh well.","Reviewed in the United States June 26, 2024",AEJ6X5TY3LXEEIPG4CRE2W5QPHNQ,1,0,Color: Black
R7HMKNLCIQATO,B0BYPFNW6T,5.0 out of 5 stars Click the left bud and mute the world,Beau Powell,5,"Great pair of earbuds from Sony. Love them, click on that left earbud to mute the world is amazing. The noise cancellation on the earbuds are the best I have ever had. MUTE THE WORLD","Reviewed in the United States September 5, 2024",AEQKJQG62VO6EKZ6IAEWTJUHEPMQ,1,0,Color: Black
RQGZQQSMT6D5E,B0BYPFNW6T,5.0 out of 5 stars Awesome headphones buy them!,Ronald,5,"Well after 1600 hours on these I accidentally lost them so I'm heart broken. Regardless here's my review. There extremely comfortable to the point I have had them in my ears for 16 hours total being the longest period of time. The battery per ear bud is perfect. When one dies pop it in the case and use the other one. The build quality is also perfect, I'm a mobile mechanic for a living so I'm rough on my stuff these have worked perfect in the rain,been dropped etc. Touch controls are great I can usually use my shoulder to click pause if someone starts talking and I'm not hands free. You get alot of value for the money in my opinion compared to say the samsung buds I'm using til I buy another pair. If you check my screen shot my other pair of sonys lasted 1500 hours but I accidentally broke them as well.Update. I ended up finding them and have put another 300 hours on them closing in on 2,000 hours of flawless performance. Would strongly recommend these!","Reviewed in the United States July 4, 2024",AF5S2TNFHCKKBT5PQHPX4CZ44TWA,1,2,Color: Black
R1HXX8ZQULASHU,B0BYPFNW6T,"4.0 out of 5 stars They are good at noise cancellation, but....",Placeholder,4,"...kept falling out of my ears. Yes, I tried all the different size stopples.I can attest, however, that when I completed the seal by pressing them into my ears the noise cancellation was excellent.I probably have weird ears. Long boxing career, dontcha know.","Reviewed in the United States July 20, 2024",AH5ZOCTDJJTS3DSNZD5UATCTJMSA,1,0,Color: Black
R3LLVJ3IAV9IEX,B0BYPFNW6T,5.0 out of 5 stars Excelente sonido,Ilsa Guevara,5,"Me encantó que se escucha excelente la calidad sonido, la aislación de ruido funciona muy bien, el pareamiento Bluetooth es rápido, y es inusual que se me caigan de los oídos.Los recomiendo!","Reviewed in the United States August 31, 2024",AHXLWAHWKCABPTHNNLXK4ULOJN3A,1,0,Color: White
RVSYZDEPS0IWS,B0BYPFNW6T,4.0 out of 5 stars Sounds and fit,Jimmy hjorth,4,They are a tight fit . Good for gym or outdoor walking. Sound is really good and noise canceling works well too.,"Reviewed in the United States July 31, 2024",AHXKJUNPAGIX34QX4RIGAY2JHK4A,1,0,Color: Black
R39ID21NN4IRT4,B0BYPFNW6T,4.0 out of 5 stars Bomb proof!,ELange,4,Make sure you try a few different sizes of the ear pieces. Better fit is better performance.,"Reviewed in the United States August 2, 2024",AHDV6W3TJITALDV7UNAIYQNOIRCQ,1,0,Color: Black
R2S6A5960J9XLB,B0BYPFNW6T,4.0 out of 5 stars Comfortably,Kindle Customer,4,Very comfortable & the quality of sound is great,"Reviewed in the United States August 1, 2024",AHUEMEERWAD7TEEFZZQ6243INUOQ,1,0,Color: White
RCFZSDZY1IO4X,B0BYPFNW6T,5.0 out of 5 stars Best you will find!,Kari Engelson,5,"I purchased my first set of these about 2 years ago. Now everyone in my house has them! Super durable, has amazing noise-canceling abilities, and works GREAT for video and phone calls. Can't say enough about these guys, best purchase!","Reviewed in the United States August 20, 2024",AEKMYCI4DCG7NLPZTXSOZXD5JSQA,1,0,Color: Black
RQDX8V12QZF9C,B0BYPFNW6T,"4.0 out of 5 stars Good sound quality, takes annoying amount of time to connect",Pablo,4,"I bought these a few months ago and they have been my daily use headphones since. The sounds quality is great, especially for the price. The battery life is really solid, I forget to charge it all the time and it lasts for a long time.My only gripe with them is the length of time it takes for them to connect to my phone. It’s upwards of 5-10 seconds which is not that big a deal but it is annoying nonetheless.","Reviewed in the United States June 5, 2024",AFKYZUK7JUQTO5VKM26B7JJUF7LQ,1,0,Color: Black
R2YMKKGSWIL4CI,B0BYPFNW6T,3.0 out of 5 stars Good with an issue,Abel Amador,3,Quality of the earphone for the price is good and noise cancellation is great too but the only issue I’m having with them is it doesn’t charge the earbuds sometimes I make sure they are sitting correctly put it in to charge the case which should charge the earbuds but when i try to use them get the “low battery” when they have been charging all night only issue I have with it and can be frustrating when you need music or podcasts to make your day go by faster at work,"Reviewed in the United States September 6, 2024",AFTO3YYYQ2MFPAMKFEUKYYNODSYQ,1,0,Color: Black
R16JMJTVP2HUHC,B0BYPFNW6T,3.0 out of 5 stars mid overpriced earbuds,Real Name,3,"honestly can't believe these are over $100 regular price. i did not pay that much and they are most definitely not worth that much. the case is cheap looking and feeling plastic that cant even charge wirelessly. the earbuds are also cheap looking and feeling plastic. the sound is the only reason i bought these since all the headphones i use for watching TV are Sony. the ANC is mid. charging is also mid as it takes so long compared to other buds i have and the charge in the case does not last very long at all. if you use these for buds even for just a few hours, not even with ANC on, you will be charging the case every couple of days. other brand buds i use can do wireless charging and keep a charge in the case for a week. overall, while the sound is quality as expected from sony, they are severely overpriced. absolutely do not buy these at regular price.","Reviewed in the United States July 29, 2024",AGY4AMNS5KMWDPNLKPK64ZRPVVPQ,1,1,Color: Black
R1SDF1UP5FKGDF,B0BYPFNW6T,5.0 out of 5 stars Ear buds,Amazon Customer,5,They work really well but I’m still learning how to use them,"Reviewed in the United States September 2, 2024",AE3ZSVCWJ5TARVF25TOMJ66F7ZTA,1,0,Color: White
R23GMNMYTFXDQ4,B0BYPFNW6T,5.0 out of 5 stars Really get the job done for a lot less $$,Sheryl I. Powers,5,"I have been using these ear buds for over 2 months. I didn’t want to spend $250 for apple ear buds just for the gym. At first I was having issues with the fit but that was quickly resolved by continued use. It was just a matter of getting used to another type. The battery life is awesome. I use them for 4-5 hours and still great life. The case stays charged well too. The charging wire is very short, that needs to be adjusted by manufacturers. The app is necessary and gives you the life % of each bud and the case. You have to put the buds in your ears for it to connect and give the information. Weird but that’s how I got it to work. There are some other features but I chose not to use them. Overall the battery life is exceptional, they fit and stay in place well. I am extremely pleased with the sound quality also.","Reviewed in the United States June 19, 2024",AGU6VYNZF5S3I5ALPOBCB2EXC2HA,1,1,Color: Black
RVX6V9DAP0BN0,B0BYPFNW6T,5.0 out of 5 stars Great noise cancelling.,vitcbl,5,I use when mowing the lawn to cancel the noise- they work great and also awesome sound.I compared to my Bose and Sony over the ear headphones and the earbuds did not cancel airplane sounds as well as the headphones.,"Reviewed in the United States August 10, 2024",AEFJ6VSCSQ27XV6EUKIHHGCL6MHA,1,0,Color: Black
R17RKI9GCM70N2,B0BYPFNW6T,5.0 out of 5 stars Sony earbugs,Pinky,5,Clarity of sound it’s worth the purchase.,"Reviewed in the United States September 4, 2024",AE3CFDZAEFWIJPHF2CUJWDNP4LVQ,1,0,Color: Black
ROQGRX27SJTUR,B0BYPFNW6T,5.0 out of 5 stars Like them,Laurenio Braga,5,would buy again,"Reviewed in the United States September 7, 2024",AESM4ZMQSGJIXZW5ANBFTADJ4CXA,1,0,Color: Black
R357BT66TCS0GP,B0BYPFNW6T,5.0 out of 5 stars Awesome,binman,5,"I was a bit hesitant about buying refurbished, but so far these earbud have proof to be worthevery penny. I liked that the battery life was longer than most in this price range and the Sonyapp allow you to control these seamless. Well worth the price","Reviewed in the United States August 5, 2024",AFU74ZI7DFVH4HU7T3HQSEU3YAYA,1,0,Color: Black
R1W1BQWGVVFE3E,B0BYPFNW6T,5.0 out of 5 stars Awesome noise cancellation. Beyond any expectations for plug-in buds.,Andrew,5,"Compared with the Samsung FE, the Sony C700N is much superior.","Reviewed in the United States August 29, 2024",AE3NANI75Q5B7X5IOYLQEJQEWBYQ,1,0,Color: Black
R2PIWSCS5LTTL4,B0BYPFNW6T,"3.0 out of 5 stars Perfect for what I wanted, until it wasn't",Ray,3,"I wear earbuds to listen to podcasts while walking and mowing. The fit is great, nestling in the lower ear. I was surprised how good the noise cancelling is while mowing. I'm not an audiophile so I'm happy with the quality of music playback. And, for $88 one can't go wrong in my opinion.UPDATE: After a week or so the noise cancelling feature failed. I reset everything per Sony's instructions but they still didn't work. I sent them back to Amazon and a replacement pair of earbuds are arriving soon.","Reviewed in the United States August 25, 2024",AGWDOHWPCFD5NHPFMZ2ZYHCALPKQ,1,0,Color: Black
R1UJQWDZWKPJYT,B0BYPFNW6T,5.0 out of 5 stars Great noise cancelling and fit ears perfectly,Amazon Customer,5,The noise cancelling feature is amazing on these. Has great sound and features in the app allow you to adjust the sound to your taste. Unlike other ear buds they aren't big and bulky and fit well in my ears and don't fall out.,"Reviewed in the United States August 2, 2024",AGJ5EIXLSJERLSJDMNHAVK35A37A,1,0,Color: Black
R8V3KELXVX55L,B0BYPFNW6T,3.0 out of 5 stars Bought in October,noah flores,3,"So I had the previous model the 500’s but unfortunately I had to replace them because I lost one of the buds out of my ear drunk walking home. Next day I immediately buy these and at first they’re great, the sounds great blah blah blah. Then as time goes on about once a month they’d have a disconnection issue where I would have to hard reset the headphones while in the case and then test to see if it worked.Now’s it’s may 2nd and for the pst three days my left earbuds stopped working, disconnects entirely won’t even turn on and I’ve checked to see that it charges and it still does but I have to drop the headphone into the case sometimes for it to registerI give it a three because for how much I paid I shouldn’t be having problems only 6 months later otherwise I would’ve bought the protection plan. Now I’m out headphones that I otherwise really enjoyed, but 6 months is too short a lifespan for what’s supposed to be the next step up from what I had beforeAnd in case you’re curious I had the 500’s for about a year n a half with no issues other than them being small enough to easily lose.","Reviewed in the United States May 2, 2024",AH4CBAVFQ53TGZ6DGNFTN3QOICVA,1,2,Color: White
R3BK3ZL4DGC5DF,B0BYPFNW6T,4.0 out of 5 stars Sony head phone,Tv,4,The quality very good battery life of head phone really time really good product,"Reviewed in the United States July 2, 2024",AF26MFNH464E42BMXKKLANSOEXMQ,1,0,Color: Black
RWT29BUJJGM1V,B0BYPFNW6T,2.0 out of 5 stars For the Money - Not impressed.,Granular,2,"I bought these earbuds to replace a set from a different manufacturer that started to not accept charge after around 3-4 years.First thing I noticed was the clunky application you are encouraged to download to make the most out of the ANC and Audio features. The product comes with literature telling you straight up - Made for Iphone/Ipad.. Works with Android - so right away, I felt a sense of dread because I'm an Android user.Through the setup process, you are asked if it's cool that Sony collects all of that sweet information about who you are, how you use the device, your mother's maiden name, etc.I clicked yes, because the audio without the app was on par with the 20 dollar set you can buy at the gas station. WITH the app, you are then asked if you want to install ANOTHER app that will make full use of the ""capabilities"" of the new earbuds you just bought.. for ~$100.. and that you MIGHT have to pay the digital audio fluffers a subscription to use their services. I declined this option and decided to see what the Sony app could do to digitally optimize the sound quality with what I assume are cheap and (too) small audio drivers.Long story short:-The bass is lacking.. seriously lacking - you have to turn the bass setting up to max to achieve what I would consider normal for an in-ear earbud.-The mids and highs are ok - nothing special about the sound.-The active noise cancelling is ok - probably better than the set it was intended to replace (but those were 4 years old.. and older model when I bought them)If you're going to spend ~$100 for a set of everyday use earbuds, I would look elsewhere. The set of Jabra Elite Active 75T's this was supposed to replace blow these away in terms of audio quality (no I don't get paid to write reviews.. yes I only write reviews when a product fails to meet my expectations).Unfortunately, I need these for work over the next few weeks - so I won't be returning them.. but I am VERY Underwhelmed.-","Reviewed in the United States July 21, 2024",AH7EAOWJE7ETS2SCSOQDAI7OBHEQ,1,0,Color: Black
R8D21PQ540X0N,B0BYPFNW6T,3.0 out of 5 stars Not 1st. Place.,Randy Shriver,3,"I got these buds a few days ago. My comparison of these buds will be with the Soundcore Liberty 3 Pro that these were supposed to replace - If good enough. Well, they weren't good enough to replace my Liberty 3's. Comfort on these is a 7 out of 10. Sound quality is about 8 out of 10. Noise cancelling is very good (9 out of 10). Quality is 8 out of 10. If you want better buds that are more comfortable, sound better and are higher quality - get the Soundcore Liberty 3 Pro buds. These are not 'bad' by any means...I just didn't really realize how good my current ones were!","Reviewed in the United States July 24, 2024",AGG3XOAFYOBVVWU2HDWISQHG5KMQ,1,1,Color: Black
R1CT68CG8VC79I,B0BYPFNW6T,5.0 out of 5 stars Great for travel,James,5,"These were just what we needed for long flights. They come in a convenient very compact case. The battery just kept going and we rarely needed a change. When we did, we found the charging setup to be very convenient. Otherwise these have the top quality you'd expect from higher end Sony headphones, it's hard to go wrong.","Reviewed in the United States July 20, 2024",AGNTTLT4M54KJFQ6NNXKAO6V6DTQ,1,0,Color: White
R1TO8K3LNQAL6E,B0BYPFNW6T,3.0 out of 5 stars muffled sound,aysop,3,"It meets expectations on everything aside from audio quality. The sound is more muffled than other headphones and ear buds I've used. For the price, I expect better audio quality.","Reviewed in the United States September 11, 2024",AHSJCXRRFKP3QAXKOFNJIDMZGOOQ,1,0,Color: Black
R2NVX0EZC72DE2,B0BYPFNW6T,5.0 out of 5 stars Great sound/features and awesome price,Tina,5,"I purchased two sets of these for myself and my husband. We both use iPhones which no longer have the headset jack, which our previous earbuds from Sony used. We both found these comfortable and easy to use. I worry about losing them, but hopefully we'll keep up with them and can use them during our vacations. They have great sound with an app-based equalizer allowing you to add all the bass (or treble) you prefer. I really like that feature. Noise reduction works very well and the storage case lets you know if the earbuds have charge in them. All around a great purchase!","Reviewed in the United States June 24, 2024",AHDGI3PSR5FQG7YVAFK4PLZ6S2DA,1,4,Color: Black
R1M3YN87EQS8R5,B0BYPFNW6T,4.0 out of 5 stars Sony,Gil Napoleon,4,No different from any other ear buds. I am disappointed,"Reviewed in the United States June 24, 2024",AEGG7NIXHRULTLBA27VPCAQAGH5A,1,0,Color: White
R1TKHJHLT5YYGI,B0BYPFNW6T,4.0 out of 5 stars Pretty good for the price,Luis arias,4,"So for $90 these are actually pretty good. I work at the airport where it is one of the loudest places you can be, and so far the noise cancelling on these headphones are pretty good. There is some crackling when I get next to a turbine and there’s a lot of wind, but this isn’t the only headset to do this. I even have AirPods doing it.The sound is also pretty good but could be better. Once you adjust the equalizer it can sound pretty good. The bass is pretty muddy tho and can’t really be fixed. Also the headphones don’t get as loud as others I’ve tried.All in all they are good for anything from running to work. And I recommend them. I only wish the battery on the case was bigger.","Reviewed in the United States January 27, 2024",AGGYWUIU4S7OBD3PFS4YYUWS36WQ,1,7,Color: Black
R247RW6GOCE73P,B0BYPFNW6T,4.0 out of 5 stars Stays connected in charge case,A.H.,4,"I like the sound quality, but when I am done listening and drop them in the case they often don’t seat properly and keep connected to my phone. It will break into phone calls or keep my music playing and I miss notifications. it’s a hassle. I like the tactile buttons and how they fit my ears. They’d get 5 stars if they would disconnect and charge in there case all the time.","Reviewed in the United States March 31, 2024",AFX4F6AGPIBS47XXIZ4YQCW6J62A,1,0,Color: Black
